action = 0;action = 90;action = 180;action = 270
-146.9388;-25.8170;56.8627;-56.6343
-66.0377;-53.1646;56.0962;-49.3377
-205.5556;-20.1365;55.0654;-59.6215
-139.1304;-46.9055;51.4970;-41.9355
-128.3019;-26.7797;50.5149;-54.0717
-230.0000;-39.3333;45.6569;-35.7143
-106.2500;-74.4337;47.2192;-42.3948
-194.6429;-46.9055;40.2499;-74.6622
-153.8462;-28.9655;33.4054;-64.0678
-232.5581;-56.1056;40.2823;-72.7564
-266.6667;-68.9286;43.5745;-36.6242
-278.6885;-82.6855;40.7966;-14.4295
-191.8367;-48.1481;43.2258;-19.7279
-266.6667;-43.0000;43.8043;-37.5000
-234.7826;-56.6225;42.5417;-8.1356
-238.4615;-67.5497;57.5774;-13.0137
-189.4737;-47.8689;51.5498;-14.0468
-227.6596;-53.3101;44.0279;-17.7258
-368.5185;-23.8908;46.0086;0.6689
-139.1304;-20.9622;44.4683;-20.5980
-57.1429;-21.3793;48.7961;-14.0468
-184.4828;-1.7123;50.9140;8.9655
-314.7541;22.5352;51.8378;9.8361
-131.5789;3.5088;53.8462;0.6689
-161.9048;10.2041;55.4295;-5.4313
-169.8113;-3.4843;48.3540;-32.5733
-183.8710;-8.4507;60.3763;-49.6599
-274.4681;-23.4694;57.3046;-41.1184
-217.7778;-36.6013;57.1429;-35.2159
-169.8113;-42.6621;58.8395;-20.6452
-150.8772;-46.9178;54.1667;-37.9538
-161.9048;-29.1946;50.8082;-30.2632
-180.3922;-18.8153;56.7815;-23.0263
-125.0000;-56.0554;50.3759;-47.8689
-175.0000;-51.3423;59.2593;-30.5085
-90.3846;-37.0370;52.5094;-55.0336
-164.8148;-33.2180;47.8448;-49.8339
-95.5556;-33.3333;52.5094;-47.8689
-164.8148;-56.5836;56.9206;-16.9435
-120.0000;-46.9178;52.6882;-47.6510
-191.8367;-33.7838;53.2041;-40.2685
-124.0741;-7.3171;50.1887;-62.8289
-144.4444;-30.3136;56.8512;-75.5700
-266.6667;-25.9259;53.1789;-32.4415
-230.0000;3.5088;52.4546;-38.8704
-95.5556;-29.1946;56.7815;-28.7625
-230.0000;0.0000;55.2463;-37.9661
-210.8696;-40.8304;49.2761;-2.6667
-190.5660;-47.1831;49.6771;-33.4426
-193.3333;-60.9756;44.8239;-23.4694
-186.0000;-53.9249;48.5484;0.0000
-180.3922;-51.2027;47.4503;-11.8644
-220.8333;-39.8625;49.7582;-35.6667
-220.8333;-23.4694;54.5845;-23.8908
-57.1429;-13.4021;55.2463;-20.5479
-306.5217;-19.2308;54.6032;8.9928
-87.8049;-29.8611;58.7794;1.9802
-225.0000;-22.2222;59.7987;-14.1869
-204.2553;-29.4118;58.5236;-1.7794
-312.5000;-53.3101;58.4132;-19.3220
-217.7778;-23.5507;60.4023;-32.7586
-208.0000;-13.9286;57.3779;-50.0000
-163.0435;-39.4366;60.9019;11.2281
-205.5556;-35.5634;54.7230;-35.0877
-375.6757;-28.2686;57.5806;-34.1463
-371.4286;-33.6806;53.0063;-22.2222
-214.2857;-8.4507;54.0698;-32.6241
-289.5833;-14.5833;55.3741;-61.2782
-312.5000;-49.8208;54.6990;-68.6411
-379.4872;-34.6939;58.7427;-40.5109
-266.6667;-8.3942;51.4196;-39.4928
-160.5263;-24.8227;48.5279;-38.4892
-153.8462;-9.2199;52.4011;-20.0704
-100.0000;-24.4526;53.3752;-36.5248
-312.5000;-13.6531;48.1947;-26.6187
-218.4211;-28.5223;51.3940;-18.1481
-95.5556;-13.1206;56.0000;-28.9377
-225.0000;-15.3558;60.3033;-23.1047
-245.7143;-23.9437;62.3486;-28.7234
-137.8378;-2.5090;64.0674;-23.0769
-230.0000;2.4823;66.9478;-5.6940
-275.6098;-19.4757;63.1414;-17.0213
-258.6957;10.0372;64.1241;-27.8169
-286.4865;-25.0000;66.2331;-23.1047
-210.2564;-66.1871;58.8731;-23.9437
-139.1304;-43.6567;53.3019;-34.5324
-227.6596;-18.4615;53.4969;-15.1625
-234.7826;-30.6513;59.1313;-9.2199
-102.6316;-50.0000;67.6471;-19.7279
-130.2326;-82.6255;60.2618;-41.3194
-125.6410;-34.4444;64.7769;-34.6154
-405.4054;-18.3267;59.3229;-13.0137
-153.8462;-47.5096;51.6989;-40.5109
-160.5263;-18.0077;58.8144;-26.6187
-300.0000;-14.2308;59.1527;-0.7042
-125.0000;-78.5978;66.5794;-7.6087
-183.8710;-55.3435;62.7410;-33.6806
-275.0000;-56.5543;60.2826;-2.8777
-102.6316;-59.4796;57.3599;-20.0704
-266.6667;-61.5079;58.2206;-14.7482
-258.1395;-73.4615;47.8646;-19.1336
-230.0000;-57.7519;55.7933;-23.5507
-288.2353;-72.7969;51.1239;-12.0000
-134.0426;-41.2451;46.1739;-24.0000
-181.3953;-68.8976;45.7425;-15.1625
-243.7500;-50.0000;49.6881;-41.4286
-156.6667;-31.6602;48.5714;-30.7692
-276.3158;-55.2941;51.6296;-20.4380
-247.3684;-57.7358;50.7804;-40.0000
-182.0513;-51.3011;50.8827;-24.0602
-115.6863;-44.7368;53.9026;-36.4964
-305.2632;-35.8566;52.0995;-32.6241
-223.5294;-46.0938;51.6546;-55.4348
-258.1395;-46.0938;52.2481;-3.3835
-308.5714;-55.3435;57.7801;-40.0000
-227.0270;-57.1429;54.8806;-19.6491
-153.8462;-37.5000;49.3459;-42.3077
-279.3103;-66.2791;50.4658;2.1352
-280.7692;-60.7692;46.6735;-12.0000
-247.3684;-86.2205;47.3739;-19.6491
-248.7805;-85.5422;52.3711;-5.9259
-480.5556;-73.6842;52.3957;4.3478
-279.3103;-68.8976;48.8900;-29.6429
-392.1053;-76.3359;42.5840;-16.2264
-379.4872;-45.7831;44.3469;-16.0000
-340.0000;-72.5490;47.8917;-37.9928
-266.6667;-33.7255;41.6881;-39.0335
-257.5000;-72.1374;53.0941;-24.0000
-297.2222;-67.5781;54.8102;-42.8070
-252.0000;-59.6774;56.4583;-28.7234
-87.2340;-45.4545;53.4572;-45.0549
-227.6596;-30.2041;55.7047;-13.6531
-236.1111;-46.0581;55.7504;-23.9437
-266.6667;-9.5618;55.4054;-27.0758
-183.8710;-33.6032;53.5291;-33.0961
-167.5676;-68.1818;49.5621;-65.0000
-210.8696;-68.8976;43.7209;-49.4340
-227.0270;-48.4127;49.5101;-65.8088
-109.5238;-39.1837;50.7209;-78.5978
-275.0000;-69.2308;54.4513;-23.1047
-291.1111;-60.2362;49.9224;-47.7612
-294.8718;-64.1129;53.0591;-39.5522
-126.4706;-67.7966;52.3202;-75.8364
-266.6667;-60.1533;51.5544;-42.5926
-202.5000;-45.2000;48.4817;-19.4757
-115.2174;-60.9756;54.6158;-26.7658
-100.0000;-67.2000;55.5726;-43.2950
-165.5172;-61.6327;61.5622;-88.5714
-210.8696;-56.5041;64.8272;-63.5688
-146.9388;-40.3292;63.6926;-26.7658
-230.0000;-68.1818;62.6735;-69.2308
-302.4390;-52.0325;60.2067;-74.1007
-227.0270;-56.4854;54.0499;-43.2950
-248.7805;-72.4576;59.0932;-73.4615
-217.7778;-63.7405;58.9425;-41.6667
-340.0000;-52.5210;60.3502;-45.3571
-168.2927;-54.5455;55.2984;-16.8498
-165.5172;-38.0392;54.4944;-32.1705
-166.6667;3.7500;56.0901;-12.8205
-300.0000;-10.4247;63.1823;-11.6541
-247.3684;-31.4741;66.7350;-14.2308
-356.0976;-21.1864;62.1663;-32.0000
-258.6957;-14.5833;60.1734;-26.0870
-233.3333;-39.7541;52.7124;-22.6766
-318.0000;-12.2449;49.1786;-41.2451
-175.0000;-23.7500;52.5911;-70.4797
-175.0000;-23.2000;57.5617;-72.6277
-266.6667;11.6071;54.2132;-35.9551
-240.4762;-21.1864;58.4482;-17.1103
-238.4615;-25.9912;59.8174;-17.1103
-195.1220;24.6575;68.8732;-5.3640
-230.0000;-13.3047;69.2425;-22.6923
-195.1220;-29.6943;65.5033;-34.7826
-214.2857;13.9130;64.3364;-34.8659
-307.4074;-20.6751;61.7440;-17.8571
-104.6512;-19.1667;63.0534;-17.8571
-223.5294;12.9167;65.4158;-42.9134
-195.1220;-4.3103;68.8732;-15.3226
-113.8889;-10.0000;62.0305;-25.0000
-167.5676;9.5890;62.3174;-10.4247
-203.4483;-28.3333;62.2031;-44.0476
-182.8571;-15.7895;57.1356;-13.7931
-276.3158;-2.9787;63.6502;-52.3077
-209.3750;-50.4274;54.3060;-73.4615
-208.0000;-45.1064;56.2657;-39.1304
-332.1429;-35.0877;60.0000;-37.5000
-253.5714;-57.1429;56.2437;-9.1603
-219.3548;-80.9524;59.3212;-12.5000
-279.3103;-64.0351;62.2603;-9.5785
-200.0000;-24.3478;67.7940;-24.6094
-254.8387;-36.3248;62.7024;2.3166
-257.5000;-16.0338;63.2219;-19.2771
-233.3333;-12.9464;67.9880;20.8000
-288.2353;-40.4255;67.2388;12.0000
-367.5000;-32.1888;66.5992;-9.5618
-165.5172;-57.8261;63.4441;-16.4706
-203.4483;-79.3991;60.6351;-3.9370
-233.3333;-57.1429;52.7539;-24.1245
-292.8571;-66.1224;55.3753;-59.6078
-300.0000;-55.0661;51.3323;-53.3865
-248.7805;-52.9148;52.2945;-56.5217
-300.0000;-62.0536;48.3855;-72.7969
-254.8387;-82.5328;50.7297;-60.8696
-255.8824;-105.3333;50.8287;-36.4000
-297.8723;-62.2120;46.8813;-81.8548
-196.1538;-50.4274;49.2223;-73.6842
-305.2632;-80.1724;60.6747;-44.2623
-209.3750;-51.5556;63.6273;-69.2308
-334.2105;-68.5106;63.3148;-19.7581
-126.4706;-38.6957;54.1436;-21.2245
-221.9512;-72.3502;54.7870;-38.0567
-166.6667;-97.3094;55.9339;-64.7773
-286.4865;-54.2056;56.0440;-46.9636
-333.3333;-65.0000;52.6289;-45.2000
-232.5581;-73.4234;53.1093;-68.8797
-182.0513;-71.5596;49.7742;-76.0000
-166.6667;-38.1166;48.3000;-89.3443
-225.0000;-66.0377;55.0125;-84.1004
-197.2973;-73.9535;51.6484;-92.2764
-158.8235;-81.6964;47.4610;-60.8696
-210.2564;-96.7890;51.9819;-58.4000
-204.2553;-85.0962;50.8534;-56.5217
-335.4167;-60.0000;51.4300;-47.2803
-113.8889;-69.2308;45.4094;-4.9793
-375.6757;-79.9065;56.0659;-11.7886
-175.0000;-73.9535;50.5988;-56.5217
-375.0000;-73.9535;56.3317;-31.4741
-329.2683;-57.1429;56.7231;-41.0256
-135.7143;-36.8664;53.9841;-55.8704
-376.6667;-27.3148;55.1913;-32.3651
-397.6190;-23.9437;63.8086;-28.8703
-340.0000;-65.0000;60.0498;-49.7872
-158.8235;-79.9065;61.1829;-78.7500
-333.3333;-66.2222;65.0447;-44.7368
-238.4615;-43.2558;63.9881;-44.8560
-297.2222;-52.6316;57.4405;-28.8703
-151.4286;-55.6604;56.3059;-24.2678
-426.0870;-40.0000;57.0440;-45.7265
-156.6667;-27.5362;60.9467;-45.1064
-266.6667;0.5025;67.9506;-19.1667
-266.6667;-32.2115;72.7723;-21.2598
-275.6098;2.9412;73.8095;-24.2678
-175.0000;-22.2222;71.1243;-3.4188
-288.2353;3.4146;68.4315;-37.5000
-200.0000;-23.4146;64.3594;-7.5556
-396.7742;-30.3318;68.9758;-57.8059
-191.1765;-26.3158;63.5329;-63.1356
-393.1034;-25.7143;64.7610;-70.6897
-133.3333;-40.7583;60.6753;-40.9091
-202.5000;-29.7170;59.5829;-26.9231
-236.1111;-60.0939;63.4787;-41.6309
-375.6757;-45.5882;64.1658;-8.5837
-151.4286;-21.6346;59.1179;-38.0753
-209.3750;-38.1643;59.8817;-18.5345
-254.8387;-34.1463;58.6139;-17.2131
-346.8750;-37.5000;58.7568;-3.8627
-340.0000;-38.8350;61.9377;-38.6179
-533.3333;-26.9231;65.1313;-32.9167
-191.1765;-18.4615;61.3940;-59.6774
-355.1724;-65.2582;62.0316;-33.9130
-279.3103;-39.5122;67.4877;-49.1525
-254.8387;-32.8502;65.9961;-32.5893
-175.0000;-41.5842;62.3288;-28.8288
-200.0000;-18.0488;57.0522;-42.4107
-297.2222;-66.0377;58.0693;-28.0172
-151.4286;-67.1569;51.8209;-39.3013
-300.0000;-83.3333;56.1731;-29.1304
-131.5789;-91.3043;60.3848;-68.8596
-300.0000;-19.6891;63.8371;-72.4576
-329.2683;-6.6327;61.6781;-51.5556
-275.0000;-22.8426;65.3202;-68.1223
-388.8889;-24.7423;62.6476;-84.8739
-286.4865;-82.4121;66.8969;-39.2405
-323.0769;-61.9289;59.1996;-36.9295
-277.1429;-52.3077;67.6153;-51.7241
-358.3333;-36.0825;64.8303;-39.2405
-175.0000;-60.4167;64.7610;-61.0879
-183.8710;-46.2766;61.2335;-38.6555
-285.0000;-19.0722;63.2252;-18.5345
-340.0000;-28.4264;63.2613;-28.0172
-288.2353;-35.3846;63.8725;-23.8095
-135.7143;-54.8544;68.1238;-43.4783
-203.4483;-74.8718;74.2815;-23.3184
-197.2973;-13.9896;69.8630;-36.2832
-185.1852;-63.3663;64.9166;-13.3047
-415.6250;-56.3452;64.0312;-33.7838
-243.7500;-69.2308;65.8452;-15.7895
-285.0000;-14.8352;67.7892;-10.4803
-205.5556;-31.2500;67.3320;-17.5214
-361.2903;-50.2732;60.3893;-9.5238
-214.2857;-48.9583;62.9213;-36.9099
-238.4615;-57.9487;62.4023;-42.8571
-294.8718;-31.5217;60.1956;5.1724
-297.2222;-13.1429;58.8635;-10.0000
-203.4483;-0.5376;63.5478;-27.4678
-234.7826;-26.2295;59.9320;-73.1915
-365.3846;-50.5263;49.7326;-30.8370
-366.6667;-1.6304;56.6423;-15.7895
-296.0000;1.0582;57.6304;-35.7447
-236.1111;-32.2404;62.5486;-66.2222
-223.5294;-41.1765;57.5476;-51.7241
-361.2903;-43.4783;56.7266;-50.8850
-243.7500;-45.8564;55.4417;-43.2773
-431.0345;-33.1579;60.8293;-33.3333
-257.5000;-16.4021;57.4645;-35.0877
-334.2105;-30.1075;59.1797;-49.5614
-307.4074;-70.1031;58.6628;-29.1304
-252.0000;-46.2766;59.9515;-69.6035
-255.8824;-3.8889;58.1463;-44.4915
-241.3793;-26.0417;54.0330;-29.4118
-388.8889;-52.3077;50.1219;-55.0661
-371.4286;-28.3333;53.4759;-59.1489
-325.8065;-69.6809;49.7570;-47.9821
-345.9459;-16.1111;57.8565;-54.2986
-538.7097;-58.8235;60.9626;-36.8889
-316.2162;-65.0000;57.7950;-42.4107
-366.6667;-26.2295;54.5896;-66.2222
-464.8649;-11.2360;55.2542;-90.0000
-325.8065;-10.0000;52.6137;-112.1076
-280.7692;-42.7027;58.0598;-67.2811
-183.8710;-43.9791;59.5157;-91.0798
-323.0769;22.2826;54.0125;-73.6842
-286.4865;-4.7619;51.5957;-70.8738
-332.1429;-23.5294;55.3839;-59.3458
-332.1429;-41.0256;53.2367;-70.0483
-175.0000;-33.1579;56.5092;-72.5490
-371.4286;-7.0270;59.6720;-48.7923
-292.8571;-33.1579;56.9565;-8.9623
-185.1852;-43.2292;54.9180;-59.4203
-419.4444;-22.9050;59.6330;-95.3271
-415.6250;8.3333;59.5745;-48.0769
-153.8462;-7.7320;57.4674;-35.5450
-279.3103;-24.1935;60.8842;-18.6275
-153.8462;-38.9474;64.9952;-10.0000
-191.1765;3.8251;65.9574;-48.3721
-308.5714;-8.7912;68.2234;-38.8350
-332.1429;-12.3656;73.4428;-63.7209
-296.0000;-41.0256;72.8986;-41.4286
-266.6667;-28.7234;76.6972;-26.9231
-208.0000;-41.1765;72.3805;-52.0737
-358.3333;-17.0213;71.4423;-23.4694
-219.3548;-52.1277;66.6185;-7.3171
-379.4872;-5.0562;62.9094;-54.1063
-230.0000;-63.1868;61.3385;-64.1791
-266.6667;-51.7241;61.6157;-34.8039
-312.5000;-22.2222;62.9094;-45.2830
-300.0000;-47.0930;61.5421;-64.7343
-431.0345;-29.7753;64.5503;-64.4860
-214.2857;-11.1702;70.4131;-73.6842
-371.4286;-47.0588;71.3735;-30.9524
-470.3704;-57.1429;69.3417;-46.6667
-402.8571;-35.1955;66.1864;-77.9412
-405.4054;-36.0215;74.9637;-55.6604
-252.0000;-48.6486;68.2997;-5.7692
-279.3103;-50.5263;73.0159;-14.3564
-312.5000;-44.7368;77.2924;-46.3054
-241.3793;-41.1765;72.5000;-61.7647
-307.4074;-18.9189;71.4148;-72.8571
-308.5714;-10.6145;72.5000;-44.1748
-292.8571;-23.5294;66.7466;-42.2886
-292.8571;-12.3656;75.1681;-40.1961
-407.6923;21.8579;76.1905;-40.0943
-225.9259;1.6760;73.6842;-24.0196
-236.1111;16.3043;73.0418;-43.7186
-312.5000;1.5789;74.8092;-27.3684
-346.8750;8.8398;74.2229;-51.5306
-243.7500;-9.3923;64.3130;-43.9791
-572.2222;-28.3333;63.3508;-14.9254
-340.0000;-35.1955;64.8713;-33.3333
-312.5000;-91.5730;64.7874;-1.9512
-225.9259;-66.4865;70.6247;-20.9424
-319.0476;-74.6032;70.0287;-66.6667
-234.7826;-64.7059;69.4298;-46.3054
-355.1724;-75.2747;64.7706;-50.7614
-363.1579;-74.6032;60.0382;-21.0000
-358.3333;-41.1765;63.1755;-38.8889
-223.5294;-74.6032;63.2809;-61.9289
-384.0000;-93.7824;58.9080;-13.4021
-196.1538;-70.1657;58.5005;-76.8844
-120.0000;-84.3243;65.8385;-45.1777
-290.3226;-104.3716;63.0163;-61.7647
-330.4348;-87.2340;62.6851;-29.0816
-219.3548;-103.9326;61.6523;-45.1777
-280.7692;-78.3784;52.0823;-65.0000
-350.0000;-72.4324;60.0955;-50.0000
-214.2857;-42.1348;57.9149;-40.8867
-352.9412;-40.5556;66.7785;-21.0000
-139.1304;-60.6742;60.6768;-53.2338
-218.4211;-91.5730;60.9966;-56.3452
-317.2414;-108.9385;57.3071;-60.9756
-280.7692;-97.2826;54.2105;-15.5000
-234.7826;-90.2703;54.2324;-58.7065
-164.0000;-141.8848;54.0787;-59.5000
-236.1111;-77.0115;51.5558;-36.8159
-280.7692;-105.8480;58.6387;-52.4752
-332.1429;-117.5824;56.6971;-59.4203
-219.3548;-132.5714;49.3525;-42.1053
-144.4444;-134.8315;48.7266;-54.2056
-404.1667;-111.0465;51.1927;-58.6538
-317.2414;-115.0838;46.2386;-39.5122
-523.3333;-83.3333;51.0526;-13.4021
-290.3226;-117.5824;48.1232;-52.6316
-230.0000;-128.9017;49.0935;-36.8159
-350.0000;-86.5497;49.8813;-70.5000
-279.3103;-124.7312;49.9521;-17.2589
-214.2857;-142.3729;55.2846;-67.1569
-290.3226;-158.4699;49.6183;7.3684
-312.5000;-126.2857;45.8930;-54.7739
-280.7692;-143.7500;54.6065;-95.3271
-316.2162;-120.0000;49.1905;-65.2850
-346.8750;-30.1775;49.3352;-88.0829
-388.8889;-107.0588;46.8498;-77.6042
-330.4348;-78.0347;45.3384;-95.8115
-365.3846;-92.6554;48.6177;-43.7186
-381.2500;-116.0714;46.7994;-84.2932
-432.2581;-122.4719;43.5361;-52.9412
-278.1250;-121.3415;43.7234;-65.2850
-395.0000;-64.3678;53.3587;-64.7059
-340.0000;-73.0337;51.9696;-15.7895
-340.0000;-61.7647;53.6019;-57.9487
-266.6667;-100.5882;60.9190;-71.8750
-296.0000;-72.6744;58.2938;-59.5855
-417.6471;-51.0989;60.6017;-38.9474
-250.0000;-25.1497;57.3321;-61.9289
-365.3846;-22.9412;63.8743;-84.2365
-203.4483;-23.6686;62.4110;-91.7949
-183.8710;-59.7765;61.2011;-60.4167
-290.3226;-55.3672;68.6610;-89.2473
-256.7568;-68.7500;65.3129;-58.7629
-205.5556;-56.2130;66.5717;-57.1429
-189.4737;-35.8824;65.0214;-42.7027
-429.6296;-44.0476;59.9716;-68.7831
-256.7568;-57.1429;64.8546;-94.4444
-346.8750;-37.5000;62.3574;-81.3830
-521.7391;-30.1775;59.9906;-15.1832
-352.9412;-49.3827;55.6872;-30.4124
-323.0769;-63.4286;53.0138;-54.6875
-227.0270;-47.9532;57.6923;-71.5054
-288.2353;-43.1953;58.7956;-46.2766
-254.8387;-90.1235;62.4645;-89.8477
-175.0000;-89.6552;58.0952;-85.1485
-405.4054;-78.0347;57.1293;-65.5914
-252.0000;-76.0000;57.3724;-85.3261
-189.4737;-55.2147;55.2930;-32.2404
-303.3333;-55.2941;65.1042;-57.9787
-303.3333;-58.0110;67.0627;-54.5946
-277.1429;-43.7500;66.6351;-47.4860
-243.7500;-34.9693;64.1474;-69.6809
-450.0000;-62.7219;60.3416;-74.8718
-431.0345;-27.1676;56.2707;-54.5946
-196.1538;-70.6897;59.8388;-78.5340
-266.6667;-42.9379;64.5666;-60.5405
-230.0000;-58.0838;65.2686;-33.7017
-252.0000;-37.5000;61.0482;-62.9630
-266.6667;-19.2771;59.9716;-49.7382
-294.8718;31.6770;59.9338;-47.8495
-358.3333;-57.1429;67.1720;-44.2623
-135.7143;-13.1429;58.8542;-66.4865
-165.5172;-8.0925;58.7956;-92.0635
-144.4444;-25.7143;65.1701;-75.2747
-426.0870;-20.2186;65.1866;-18.0791
-266.6667;1.6760;68.2592;-110.3825
-276.3158;-13.3333;63.8158;-30.1775
-266.6667;-18.0791;67.2959;-89.6552
-484.3750;-49.1525;70.3265;-110.1124
-196.1538;-58.0460;70.9022;-92.3497
-352.9412;20.0000;64.8496;-84.3931
-327.7778;-14.7239;68.3789;-53.6313
-175.0000;-23.6686;64.5498;-58.0110
-393.1034;-7.4713;62.1940;-109.8266
-323.0769;-19.4286;65.7224;-100.5525
-303.3333;-45.4023;65.3013;-59.8837
-350.0000;-6.2500;63.2124;-84.3575
-236.1111;-34.3023;61.4948;-85.3933
-241.3793;-52.6012;64.8496;-94.1176
-478.9474;-38.2857;61.8735;-92.9825
-340.0000;-55.2941;60.9163;-92.1687
-340.0000;-74.0113;61.3583;-102.4540
-332.1429;-76.0000;60.8614;-84.4720
-266.6667;-103.4682;60.2534;-95.2663
-200.0000;-80.1170;62.4942;-39.1566
-325.8065;-39.1566;64.4496;-37.5000
-340.0000;-50.8571;70.6186;-45.7831
-317.2414;-72.6744;72.6804;-86.6667
-361.2903;-90.7514;71.7290;-48.0769
-250.0000;-108.9385;70.0750;-51.4970
-340.0000;-85.4651;68.0712;-22.2222
-355.1724;-56.2130;64.0523;-30.6250
-200.0000;-98.7952;68.0562;-59.0361
-307.4074;-117.2840;70.2287;-30.9524
-234.7826;-162.7778;71.6495;-7.9755
-193.3333;-95.2663;67.7374;-76.7857
-402.8571;-87.8049;67.4801;-74.7059
-495.8333;-66.6667;66.1696;-66.6667
-340.0000;-46.2025;64.1193;-91.3043
-685.7143;-102.2989;67.7524;-33.9744
-230.0000;-39.1566;63.5897;-82.2485
-450.0000;-36.6460;61.0619;-47.0930
-536.8421;-27.4390;62.2274;-56.1728
-250.0000;-84.3931;65.5124;-30.9524
-395.0000;-37.5000;67.7524;-34.9693
-296.0000;-34.9693;64.2193;-30.6250
-365.3846;-58.0838;69.2737;-24.5283
-396.7742;-70.8075;70.8372;-25.3165
-253.5714;-34.8387;75.3501;-19.4286
-396.7742;-61.1465;73.4201;-37.5000
-307.4074;-29.0123;74.3231;-43.1953
-317.2414;0.0000;71.7025;-30.9524
-355.1724;-62.9630;71.8080;-21.4724
-560.0000;-40.8537;71.8343;-41.7178
-186.9565;5.5215;68.7616;-45.7831
-495.8333;-10.0000;70.8643;-27.4390
-551.8519;23.4177;70.3118;-19.2771
-175.0000;-40.6977;70.7283;-59.0361
-238.4615;-53.3333;72.3206;-48.4663
-325.8065;-13.5484;69.3735;-24.5283
-250.0000;-55.2147;71.7949;-81.1765
-361.2903;-101.7751;73.2960;-101.8987
-312.5000;-90.1235;64.5658;-79.0698
-290.3226;-42.5926;70.2980;-38.3648
-348.1481;-28.5714;74.0638;-12.8205
-250.0000;-45.6954;69.4444;-18.5629
-300.0000;-56.1290;67.9315;-42.5926
-404.1667;-82.1656;72.5000;-45.2830
-319.0476;-89.4040;73.5185;-76.7857
-312.5000;-93.7107;69.9954;-57.1429
-250.0000;-109.2025;70.9991;-36.6013
-266.6667;-76.0000;70.0784;-18.9189
-186.9565;-138.2166;70.4766;-17.6101
-450.0000;-95.7055;69.4586;-11.4865
-253.5714;-61.1465;75.4875;-43.4783
-282.6087;-90.3846;78.0816;-1.2270
-266.6667;-103.9735;77.1679;-44.3750
-650.0000;-81.0127;72.0941;-15.7895
-355.1724;-77.4194;75.5782;-78.5714
-410.7143;-120.0000;71.9907;-23.0263
-423.8095;-103.1847;68.9208;-48.4663
-296.0000;-127.0968;70.0369;7.1429
-489.2857;-121.4286;71.4683;-59.1195
-363.1579;-117.1975;72.0812;-40.1274
-247.3684;-127.0968;71.5605;-51.2500
-560.0000;-117.1975;71.5605;-1.3158
-253.5714;-129.1667;68.4259;-44.0476
-282.6087;-134.6667;65.4822;-23.7500
-421.0526;-115.6863;64.5977;-0.6536
-303.3333;-85.7143;70.0784;2.7211
-282.6087;-118.6335;64.3848;7.1429
-330.4348;-85.6250;66.3577;-17.6101
-312.5000;-102.0408;66.0994;-20.6452
-352.9412;-64.6259;64.9098;-76.2821
-278.1250;-57.1429;58.8453;-102.4540
-633.3333;-61.1465;61.4213;-49.0323
-350.0000;-33.9744;60.3878;-90.3846
-234.7826;-83.3333;65.0230;-47.1338
-279.3103;-44.1379;67.3923;-84.4311
-407.6923;8.9655;70.5448;-88.9571
-404.1667;-12.2449;67.1415;-50.9804
-400.0000;9.5890;67.0659;-70.8075
-404.1667;-59.3103;69.1210;-53.1646
-175.0000;-62.4161;65.5141;-53.1646
-253.5714;-33.7838;63.9926;-70.3226
-266.6667;-44.1379;68.0351;-71.8750
-450.0000;-12.4088;74.3367;-91.9463
-396.7742;-35.5072;71.2781;-48.6486
-400.0000;-76.9231;70.2703;-102.6316
-450.0000;-75.6944;69.6552;-75.1592
-393.1034;-30.7692;70.5584;-63.9752
-285.0000;-52.5547;67.7360;-91.3043
-323.0769;-41.6667;68.7729;-87.9747
-219.3548;-46.6667;70.2430;-115.6863
-332.1429;-43.8462;66.6514;-113.3333
-183.8710;-77.9412;69.7941;-70.9459
-196.1538;-71.1111;68.3562;-62.4161
-378.2609;-68.6131;72.8891;-91.9463
-340.0000;-45.5882;66.3009;-68.1529
-421.0526;-86.0294;65.0318;-76.9231
-361.2903;-67.9389;68.2401;-118.5897
-400.0000;-36.4964;66.3777;-106.7114
-428.0000;-51.1450;70.9604;-79.5918
-252.0000;-41.6667;71.0000;-100.0000
-193.3333;-22.2222;72.3870;-98.6111
-317.2414;-53.8462;71.6912;-124.3421
-208.0000;-81.9549;73.9763;-121.5278
-381.2500;-52.7778;71.4090;-64.6259
-528.5714;-79.2593;71.9362;-77.1812
-450.0000;-32.3308;69.0843;-72.1088
-186.9565;-62.0155;73.9408;-130.0654
-371.4286;-67.9389;73.0000;-130.4054
-404.1667;-57.1429;69.4166;-99.3289
-388.8889;-75.3623;67.4556;-67.3913
-214.2857;-23.1343;70.4328;-134.6667
-407.6923;-16.6667;66.9850;-92.3077
-266.6667;-69.8529;68.3128;-90.6667
-371.4286;-88.5714;68.2110;-52.2013
-371.4286;-76.3359;68.9152;-72.8571
-388.8889;-58.4000;69.3887;-94.5578
-312.5000;-72.3881;64.0490;-42.4460
-296.0000;-49.2857;65.4057;-71.6312
-358.3333;-73.6842;67.9854;-106.2500
-230.0000;-62.6761;66.4390;-140.1408
-325.8065;-108.7591;64.3379;-101.4085
-358.3333;-41.4286;66.0925;-116.9014
-400.0000;-74.1007;65.9536;-93.6620
-307.4074;-44.1379;70.8942;-61.7647
-279.3103;-69.8529;69.9317;-104.2857
-332.1429;-71.1111;70.9472;-95.0355
-378.2609;-53.6765;68.0145;-104.2857
-518.7500;-87.2340;73.3911;-44.7368
-551.8519;-44.5255;70.4866;-20.4380
-282.6087;-47.7612;73.0612;-35.5072
